Year	DOY	Hour	Minute	Tair	Pressure	Precipitation	Kdown	WindSpeed	RelativeHumidity
2010	265	12	0	26.1	101	0	745	4.47	58.44
2010	265	13	0	26.1	101	0	714	3.58	55.42
2010	265	14	0	26.7	101	0	622	3.13	55.77
2010	265	15	0	26.7	101	0	482	4.02	56.18
2010	265	16	0	25	101	0	309.5	4.02	60.74
2010	265	17	0	23.9	101	0	131	1.34	70.58
2010	265	18	0	22.8	101	0	10	2.24	80.59
2010	265	19	0	22.2	101	0	0	0.01	88.02
2010	265	20	0	25	101	0	0	6.71	89.99
2010	265	21	0	20.6	101	8.89	0	3.13	96.77
2010	265	22	0	21.1	101	0.25	0	6.26	97.03
2010	265	23	0	20.6	101	0	0	6.26	100
2010	266	0	0	21.1	101	0	0	3.58	100
2010	266	1	0	21.1	101	0	0	2.68	100
2010	266	2	0	20	101	0	0	3.13	100
2010	266	3	0	19.4	101	0	0	1.34	100
2010	266	4	0	20.6	101	0	0	1.34	100
2010	266	5	0	20	101	0	0	2.24	100
2010	266	6	0	20	101	0	5.5	2.24	100
2010	266	7	0	21.1	102	0	83.5	2.68	97
2010	266	8	0	21.7	102	0	248	3.13	82.27
2010	266	9	0	22.8	102	0	482.5	3.58	69.99
2010	266	10	0	24.4	102	0	623.5	3.13	65.42
2010	266	11	0	25.6	102	0	715	3.13	60.89
2010	266	12	0	25.6	102	0	744	4.47	60.14
2010	266	13	0	25	102	0	707.5	7.15	59.39
2010	266	14	0	23.9	101	0	614.5	6.26	59.9
2010	266	15	0	23.9	101	0	479	4.92	64.3
2010	266	16	0	22.8	101	0	271	4.92	68.93
2010	266	17	0	21.1	101	0	106	6.26	73.74
2010	266	18	0	20.6	102	0	10.5	4.92	83.95
2010	266	19	0	20	102	0	0	3.58	84.43
2010	266	20	0	20	102	0	0	2.24	90.66
2010	266	21	0	19.4	102	0	0	2.24	91.82
2010	266	22	0	18.9	102	0	0	1.34	99.21
2010	266	23	0	18.9	102	0	0	1.34	100
2010	267	0	0	20	101	0	0	0.01	100
2010	267	1	0	20	101	0	0	1.34	100
2010	267	2	0	20	101	0	0	2.24	100
2010	267	3	0	20.6	101	0	0	2.24	100
2010	267	4	0	20.6	101	0	0	2.24	100
2010	267	5	0	20.6	101	0	0	3.13	100
2010	267	6	0	20	101	0	6	3.13	100
2010	267	7	0	20	101	0	65	4.02	94.06
2010	267	8	0	20	101	0	175	4.92	90.3
2010	267	9	0	21.1	101	0	201	5.81	81.24
2010	267	10	0	21.7	101	0	253.5	3.58	76.3
2010	267	11	0	21.7	101	0	600.5	2.68	70.44
2010	267	12	0	22.8	101	0	622	2.24	64.81
2010	267	13	0	24.4	101	0	679	2.68	59.87
2010	267	14	0	24.4	101	0	595	4.02	58.9
2010	267	15	0	23.9	101	0	464	4.02	58.34
2010	267	16	0	22.2	101	0	301	3.58	61.99
2010	267	17	0	22.2	101	0	128	3.13	71.49
2010	267	18	0	22.8	101	0	9.5	4.92	77.74
2010	267	19	0	22.8	101	0	0	5.81	83.85
2010	267	20	0	22.2	101	0	0	5.81	89.66
2010	267	21	0	22.2	101	0	0	4.02	89.96
2010	267	22	0	22.8	101	0	0	4.47	90.53
2010	267	23	0	22.8	100	0	0	6.26	91.42
2010	268	0	0	22.8	100	0	0	4.92	91.31
2010	268	1	0	23.3	100	0	0	5.81	96.32
2010	268	2	0	22.8	100	0	0	4.92	95.49
2010	268	3	0	22.8	100	0	0	4.02	94.75
2010	268	4	0	23.3	100	0	0	5.81	94.15
2010	268	5	0	23.3	100	0	0	4.92	99.66
2010	268	6	0	21.1	100	0	6.5	3.58	93.43
2010	268	7	0	23.3	100	0	119	4.92	87.06
2010	268	8	0	24.4	100	0	243.5	6.26	74.38
2010	268	9	0	25.6	100	0	339.5	8.05	62.9
2010	268	10	0	27.2	100	0	404	7.15	56.61
2010	268	11	0	28.9	100	0	708	6.26	54.12
2010	268	12	0	30	100	0	747.5	7.15	48.87
2010	268	13	0	30	100	0	722	8.05	46.95
2010	268	14	0	30.6	100	0	634.5	6.71	45.3
2010	268	15	0	30.6	100	0	498	5.81	46.75
2010	268	16	0	27.8	100	0	325.5	3.58	49.57
2010	268	17	0	29.4	100	0	140	5.81	58.91
2010	268	18	0	28.3	100	0	11	4.92	65.71
2010	268	19	0	26.1	100	0	0	4.02	69.33
2010	268	20	0	26.1	100	0	0	4.02	67.61
2010	268	21	0	25	101	0	0	3.13	70.35
2010	268	22	0	23.3	101	0	0	4.02	68.8
2010	268	23	0	21.1	101	0	0	7.6	70.85
2010	269	0	0	19.4	101	0	0	4.02	70.15
2010	269	1	0	18.9	101	0	0	4.02	73.95
2010	269	2	0	18.3	101	0	0	5.81	76.82
2010	269	3	0	18.3	101	0	0	3.58	75.49
2010	269	4	0	17.8	101	0	0	4.02	79.68
2010	269	5	0	17.8	101	0	0	4.02	78.95
2010	269	6	0	17.8	101	0	5	3.58	78.15
2010	269	7	0	17.8	101	0	79	3.58	66.83
2010	269	8	0	19.4	101	0	186	4.02	60.6
2010	269	9	0	20	101	0	368.5	4.02	53.35
2010	269	10	0	22.8	101	0	410.5	5.81	51.87
2010	269	11	0	23.3	101	0	277.5	4.47	51.32
2010	269	12	0	22.2	101	0	193.5	4.02	53.25
2010	269	13	0	22.2	101	0	367.5	3.58	55.04
2010	269	14	0	22.2	101	0	198.5	3.58	57.14
2010	269	15	0	22.2	101	0	212	3.58	59.45
2010	269	16	0	22.2	101	0	99	4.92	66.03
2010	269	17	0	22.2	101	0	73	4.92	74.33
2010	269	18	0	21.1	101	0	3	3.58	86.77
2010	269	19	0	21.1	101	0	0	6.71	88.32
2010	269	20	0	20.6	101	0	0	3.58	93.96
2010	269	21	0	19.4	101	0.76	0	7.6	93.38
2010	269	22	0	17.8	101	6.6	0	4.47	92.67
2010	269	23	0	17.2	101	0	0	4.47	97.99
2010	270	0	0	17.2	101	0	0	4.47	97.11
2010	270	1	0	17.2	101	0	0	5.81	96.29
2010	270	2	0	16.7	101	0	0	6.26	96.14
2010	270	3	0	17.2	101	0	0	5.81	97.25
2010	270	4	0	17.2	101	0	0	4.92	99.09
2010	270	5	0	17.2	101	2.29	0	6.26	100
2010	270	6	0	17.8	101	0	1	7.15	100
2010	270	7	0	17.8	101	1.27	33	6.71	100
2010	270	8	0	17.8	101	8.89	27.5	4.92	100
2010	270	9	0	18.3	101	2.03	29.5	4.92	100
2010	270	10	0	18.9	101	0.76	127	4.47	97.25
2010	270	11	0	20.6	101	0.25	96.5	7.15	99.67
2010	270	12	0	21.1	101	0.25	199.5	6.26	100
2010	270	13	0	20.6	101	1.27	200	6.26	96.53
2010	270	14	0	21.1	101	2.03	188	4.47	100
2010	270	15	0	22.2	101	0	243	4.92	100
2010	270	16	0	22.2	101	0	130.5	4.92	100
2010	270	17	0	22.2	101	1.52	23.5	6.71	100
2010	270	18	0	21.7	101	2.03	1.5	4.47	100
2010	270	19	0	22.2	101	0	0	6.71	100
2010	270	20	0	22.2	101	0.25	0	7.6	100
2010	270	21	0	22.2	101	0	0	7.6	100
2010	270	22	0	22.2	101	0.25	0	8.05	100
2010	270	23	0	22.2	100	0	0	8.05	100
2010	271	0	0	22.2	100	0	0	6.71	100
2010	271	1	0	22.2	100	0	0	4.92	100
2010	271	2	0	22.2	100	0	0	7.15	100
2010	271	3	0	22.2	100	0	0	6.26	100
2010	271	4	0	22.2	100	0	0	5.81	100
2010	271	5	0	22.2	100	0	0	6.26	100
2010	271	6	0	22.2	100	0	1	4.02	100
2010	271	7	0	22.2	100	0	41.5	4.92	100
2010	271	8	0	22.2	100	0	172	7.6	100
2010	271	9	0	21.7	100	0	97.5	4.47	99.28
2010	271	10	0	22.2	100	0	176	10.28	100
2010	271	11	0	22.2	100	0	247.5	6.71	100
2010	271	12	0	22.8	100	0	312	7.6	94.75
2010	271	13	0	22.8	100	0	194.5	7.6	94.15
2010	271	14	0	23.3	100	0	178.5	6.71	93.93
2010	271	15	0	22.8	100	0	249	8.94	100
2010	271	16	0	22.8	100	0	124	8.94	100
2010	271	17	0	22.8	100	0	61	10.73	100
2010	271	18	0	22.2	100	0	2.5	8.94	100
2010	271	19	0	21.7	100	0	0	7.6	100
2010	271	20	0	21.7	100	0	0	8.05	100
2010	271	21	0	21.7	100	0	0	8.05	100
2010	271	22	0	21.1	100	0	0	6.26	100
2010	271	23	0	21.1	100	0	0	4.47	100
2010	272	0	0	20.6	100	0	0	4.47	100
2010	272	1	0	20.6	100	0	0	3.58	100
2010	272	2	0	20	100	0	0	3.13	100
2010	272	3	0	19.4	100	0	0	2.68	100
2010	272	4	0	18.3	100	0	0	2.68	100
2010	272	5	0	18.3	101	0	0	2.24	100
2010	272	6	0	17.2	101	0	4	1.34	99.97
2010	272	7	0	18.9	101	0	94	2.68	92.39
2010	272	8	0	20	101	0	243	3.13	81.73
2010	272	9	0	22.2	101	0	364	3.58	72.46
2010	272	10	0	23.9	101	0	560.5	2.24	68.73
2010	272	11	0	23.9	101	0	635.5	2.68	64.34
2010	272	12	0	23.3	101	0	453.5	3.13	60.61
2010	272	13	0	23.9	101	0	323	4.02	60.52
2010	272	14	0	24.4	101	0	596.5	4.92	60.36
2010	272	15	0	23.9	101	0	322	3.58	60.67
2010	272	16	0	23.3	101	0	225	3.13	67.22
2010	272	17	0	22.2	101	0	48	4.47	73.86
2010	272	18	0	21.7	101	0	2	4.02	78.33
2010	272	19	0	21.1	101	0	0	3.13	80.93
2010	272	20	0	21.1	101	0	0	0.01	89.99
2010	272	21	0	20.6	101	0	0	2.24	94.59
2010	272	22	0	20.6	101	0	0	2.68	99.13
2010	272	23	0	20.6	101	0	0	1.34	100
2010	273	0	0	21.1	101	0	0	2.68	100
2010	273	1	0	21.1	101	0	0	4.02	100
2010	273	2	0	21.7	101	0	0	4.02	100
2010	273	3	0	21.7	101	0	0	3.13	100
2010	273	4	0	21.7	101	0.51	0	5.81	100
2010	273	5	0	21.1	100	17.02	0	4.02	100
2010	273	6	0	22.2	100	8.13	0	8.94	100
2010	273	7	0	22.8	100	0.25	32	10.28	100
2010	273	8	0	22.8	100	1.02	112.5	9.83	100
2010	273	9	0	23.3	100	0	113	9.39	100
2010	273	10	0	23.9	100	0	194	10.28	100
2010	273	11	0	23.9	100	0	316	9.39	97.59
2010	273	12	0	25	100	0	292	9.83	97.32
2010	273	13	0	24.4	100	0	234	9.83	96.86
2010	273	14	0	23.9	100	0	174.5	9.39	96.42
2010	273	15	0	23.9	100	0	142.5	10.73	100
2010	273	16	0	23.9	100	0	36	10.73	100
2010	273	17	0	23.9	100	0	36	9.83	100
2010	273	18	0	23.3	100	0	0	10.73	100
2010	273	19	0	23.3	100	0	0	10.73	100
2010	273	20	0	23.3	100	0	0	10.28	100
2010	273	21	0	23.3	100	0	0	10.73	100
2010	273	22	0	23.3	100	0	0	9.39	100
2010	273	23	0	23.3	100	0	0	12.52	100
2010	274	0	0	23.3	100	0	0	9.83	100
2010	274	1	0	22.8	100	0	0	9.83	100
2010	274	2	0	23.3	100	0	0	9.83	100
2010	274	3	0	23.3	100	0	0	11.62	100
2010	274	4	0	23.3	99	0	0	13.41	99.24
2010	274	5	0	23.3	99	2.54	0	11.62	100
2010	274	6	0	18.9	99	27.94	0	6.71	100
2010	274	7	0	18.9	99	12.95	7	8.94	100
2010	274	8	0	18.9	99	4.57	11.5	5.81	100
2010	274	9	0	18.3	99	1.02	54.5	9.83	98.61
2010	274	10	0	17.2	99	0.51	120.5	3.58	95.62
2010	274	11	0	17.2	99	0.76	178	7.15	83.5
2010	274	12	0	17.2	99	0	167.5	7.6	76.26
2010	274	13	0	17.2	100	0	98.5	9.83	72.89
2010	274	14	0	16.7	100	0.25	124.5	10.73	72.56
2010	274	15	0	16.7	100	0.76	130	8.94	76.89
2010	274	16	0	17.2	100	0	99.5	9.83	82.07
2010	274	17	0	17.2	100	0	73	7.6	82.79
2010	274	18	0	17.2	100	0	0	6.26	88.55
2010	274	19	0	17.2	100	0	0	5.81	88.22
2010	274	20	0	16.7	100	0	0	7.6	92.12
2010	274	21	0	16.1	100	0	0	6.71	89.27
2010	274	22	0	15.6	100	0	0	7.6	91.85
2010	274	23	0	14.4	100	0	0	5.81	88.61
2010	275	0	0	14.4	100	0	0	7.6	92.04
2010	275	1	0	13.9	100	0	0	4.92	90.13
2010	275	2	0	13.3	100	0	0	5.81	94.46
2010	275	3	0	12.8	100	0	0	6.71	92.8
2010	275	4	0	12.2	101	0	0	4.92	97.37
2010	275	5	0	12.2	101	0	0	4.02	95.29
2010	275	6	0	11.7	101	0	0	3.58	93.54
2010	275	7	0	12.8	101	0	121	3.58	81.14
2010	275	8	0	14.4	101	0	313.5	4.47	73.54
2010	275	9	0	15.6	101	0	494	3.58	66.89
2010	275	10	0	16.7	101	0	635.5	1.34	61.24
2010	275	11	0	17.8	101	0	726	3.58	56.3
2010	275	12	0	18.3	101	0	755	1.34	55.57
2010	275	13	0	18.3	101	0	722	2.68	51.7
2010	275	14	0	19.4	101	0	629	3.58	50.96
2010	275	15	0	19.4	101	0	485.5	3.58	50.04
2010	275	16	0	19.4	101	0	305.5	1.34	52.16
2010	275	17	0	18.3	101	0	116	3.13	59.92
2010	275	18	0	16.7	101	0	0	3.58	62.33
2010	275	19	0	15.6	101	0	0	2.68	64.89
2010	275	20	0	14.4	101	0	0	2.68	71.76
2010	275	21	0	13.3	101	0	0	2.24	73.71
2010	275	22	0	13.3	101	0	0	4.02	80.57
2010	275	23	0	12.8	101	0	0	3.13	81.41
2010	276	0	0	13.3	101	0	0	4.02	82.27
2010	276	1	0	12.8	101	0	0	4.47	88.65
2010	276	2	0	12.2	101	0	0	4.47	89.21
2010	276	3	0	12.2	101	0	0	4.92	95.89
2010	276	4	0	12.2	101	0	0	7.15	95.88
2010	276	5	0	11.7	101	0	0	6.71	95.59
2010	276	6	0	11.7	101	0	0	6.71	95.59
2010	276	7	0	11.7	101	0	109	6.71	90.24
2010	276	8	0	12.8	101	0	174	7.15	86.55
2010	276	9	0	13.3	101	0	311	10.28	77.99
2010	276	10	0	13.9	101	0	573.5	7.6	78.41
2010	276	11	0	16.1	101	0	687.5	9.39	73.06
2010	276	12	0	17.2	101	0	644	8.94	72.52
2010	276	13	0	16.1	101	0	465.5	8.05	71.73
2010	276	14	0	16.7	101	0	412	8.05	71.01
2010	276	15	0	17.2	101	0	275	9.83	71.24
2010	276	16	0	16.1	101	0	138	7.15	76.5
2010	276	17	0	16.1	101	0	10.5	6.71	77.91
2010	276	18	0	15.6	101	0	0	5.81	83.95
2010	276	19	0	15	101	0	0	6.71	87.81
2010	276	20	0	13.9	101	0.25	0	6.71	85.8
2010	276	21	0	12.8	101	1.02	0	4.92	90.4
2010	276	22	0	12.2	101	0	0	7.15	89.21
2010	276	23	0	12.8	101	0	0	6.26	87.97
2010	277	0	0	12.8	101	0	0	5.81	88.58
2010	277	1	0	12.8	101	0	0	7.15	90.59
2010	277	2	0	12.8	101	0	0	4.47	92.99
2010	277	3	0	12.8	101	0	0	8.05	94.95
2010	277	4	0	12.2	101	0	0	4.92	96.03
2010	277	5	0	11.7	101	0.76	0	4.47	96.57
2010	277	6	0	12.2	101	0	0	5.81	97.36
2010	277	7	0	12.8	101	0	7	4.92	92.49
2010	277	8	0	13.3	101	0	11	7.15	93.77
2010	277	9	0	12.8	101	0.25	61	6.71	88.77
2010	277	10	0	12.8	101	0.51	46	6.71	89.87
2010	277	11	0	12.8	101	0	105.5	5.81	91.59
2010	277	12	0	12.2	101	0.25	49	6.71	87.81
2010	277	13	0	12.8	101	2.29	123.5	4.92	89.33
2010	277	14	0	13.3	101	0.51	98	6.26	90.79
2010	277	15	0	13.9	101	0.25	132	6.26	91.84
2010	277	16	0	13.3	101	0	9.5	4.47	92.44
2010	277	17	0	12.8	101	1.02	84.5	4.02	98.34
2010	277	18	0	12.8	101	0.51	0	4.47	97.63
2010	277	19	0	13.3	101	0.51	0	6.26	96.79
2010	277	20	0	13.3	101	0.76	0	4.47	100
2010	277	21	0	13.9	101	0.25	0	6.26	100
2010	277	22	0	13.3	101	0.51	0	4.92	99.56
2010	277	23	0	13.3	101	0.25	0	7.15	98.8
2010	278	0	0	13.3	101	0.25	0	6.71	98.56
2010	278	1	0	13.3	101	0	0	5.81	98.43
2010	278	2	0	13.3	101	0.25	0	4.92	98.3
2010	278	3	0	13.3	101	0	0	5.81	98.39
2010	278	4	0	13.3	101	0	0	6.71	99.03
2010	278	5	0	13.3	101	0	0	4.92	99.64
2010	278	6	0	13.3	101	0	0	5.81	100
2010	278	7	0	13.3	101	0	66	7.15	100
2010	278	8	0	13.9	101	0	19	8.94	98.46
2010	278	9	0	14.4	101	0	76	5.81	95.42
2010	278	10	0	15.6	101	0	153	7.6	92.64
2010	278	11	0	16.1	101	0	121	7.6	89.75
2010	278	12	0	15.6	101	0	212.5	6.26	91.45
2010	278	13	0	16.1	101	0	203.5	6.26	86.01
2010	278	14	0	16.7	101	0	87	5.81	90.59
2010	278	15	0	16.7	101	0	146.5	6.26	89.7
2010	278	16	0	17.2	101	0	259	3.58	95.39
2010	278	17	0	17.2	101	0	86	2.24	93.93
2010	278	18	0	16.7	101	0	0	1.34	97.12
2010	278	19	0	16.1	101	0	0	4.02	94.58
2010	278	20	0	16.1	101	0	0	3.58	98.28
2010	278	21	0	16.1	101	0	0	2.24	96.11
2010	278	22	0	14.4	101	0	0	4.92	100
2010	278	23	0	13.9	101	0	0	6.26	98.66
2010	279	0	0	13.9	101	0	0	4.92	96.87
2010	279	1	0	13.9	101	0	0	2.68	95.31
2010	279	2	0	13.9	101	0	0	0.01	93.9
2010	279	3	0	13.3	101	0.25	0	2.68	92.8
2010	279	4	0	13.3	101	0	0	2.24	90.58
2010	279	5	0	13.9	101	0	0	3.58	94.78
2010	279	6	0	13.9	101	0	0	4.47	93.88
2010	279	7	0	14.4	101	0	102	5.81	89.36
2010	279	8	0	15	101	0	288	6.26	83.04
2010	279	9	0	15.6	101	0	463.5	4.92	74.61
2010	279	10	0	16.7	101	0	602.5	5.81	72.13
2010	279	11	0	16.7	101	0	691	4.92	66.11
2010	279	12	0	17.2	100	0	466	6.26	64.51
2010	279	13	0	17.8	100	0	201.5	6.71	59.21
2010	279	14	0	17.8	100	0	295.5	4.92	58.84
2010	279	15	0	17.8	100	0	451.5	5.81	63.39
2010	279	16	0	16.1	100	0	176	6.71	66.05
2010	279	17	0	15.6	100	0	47	6.26	78.52
2010	279	18	0	15.6	100	0	0	6.26	84.5
2010	279	19	0	15.6	100	0	0	7.15	85.48
2010	279	20	0	15	100	0	0	6.26	91.9
2010	279	21	0	14.4	100	0	0	6.71	91.85
2010	279	22	0	13.3	100	0	0	7.15	91.93
2010	279	23	0	12.8	100	0	0	8.94	92.51
2010	280	0	0	12.8	100	0	0	8.05	99.1
2010	280	1	0	12.8	100	0	0	6.71	98.93
2010	280	2	0	12.2	100	0	0	4.92	99.01
2010	280	3	0	11.7	100	0	0	4.02	99.55
2010	280	4	0	12.2	100	0	0	5.81	100
2010	280	5	0	12.8	100	0	0	7.6	100
2010	280	6	0	12.2	100	0	0	7.6	99.19
2010	280	7	0	13.3	100	0	9.5	6.71	93.16
2010	280	8	0	13.3	100	0	73	8.05	88.85
2010	280	9	0	14.4	100	0	349	8.94	79.76
2010	280	10	0	17.2	100	0	582	6.71	75.1
2010	280	11	0	19.4	100	0	674.5	8.05	65.97
2010	280	12	0	20.6	100	0	704	8.94	62.09
2010	280	13	0	21.7	100	0	671.5	7.15	62.81
2010	280	14	0	22.8	100	0	581.5	8.05	60.25
2010	280	15	0	22.8	100	0	441	11.18	65.38
2010	280	16	0	21.7	100	0	266	10.28	66.39
2010	280	17	0	21.1	100	0	87.5	7.6	74.71
2010	280	18	0	20	100	0	0	5.81	77.35
2010	280	19	0	18.9	100	0	0	4.02	80.16
2010	280	20	0	18.3	100	0	0	3.13	82.69
2010	280	21	0	18.3	100	0	0	4.02	86.41
2010	280	22	0	17.8	100	0	0	4.92	86.34
2010	280	23	0	17.8	101	0	0	6.26	85.24
2010	281	0	0	16.7	101	0	0	6.26	87.69
2010	281	1	0	15	101	0	0	3.58	85.25
2010	281	2	0	13.9	101	0	0	4.02	90.07
2010	281	3	0	13.9	101	0	0	3.58	89.38
2010	281	4	0	13.3	101	0	0	4.02	89.41
2010	281	5	0	13.3	101	0	0	3.58	96.25
2010	281	6	0	12.2	101	0	0	3.13	97.19
2010	281	7	0	13.9	101	0	101	3.58	87.05
2010	281	8	0	16.1	101	0	287	4.02	78.84
2010	281	9	0	17.2	101	0	461.5	3.13	69.2
2010	281	10	0	18.9	101	0	598.5	4.02	60.32
2010	281	11	0	19.4	101	0	684	6.71	56.41
2010	281	12	0	20	101	0	711	5.81	53.7
2010	281	13	0	21.1	101	0	677.5	6.71	55.15
2010	281	14	0	21.7	100	0	587	7.15	56.96
2010	281	15	0	22.2	100	0	445	9.39	59.04
2010	281	16	0	22.8	100	0	269.5	6.26	65.49
2010	281	17	0	22.8	100	0	88	7.15	74.05
2010	281	18	0	21.1	100	0	0	6.71	78.4
2010	281	19	0	20	100	0	0	4.92	78.89
2010	281	20	0	19.4	101	0	0	4.92	84.82
2010	281	21	0	18.3	101	0	0	4.02	91.1
2010	281	22	0	17.8	100	0	0	3.58	91.38
2010	281	23	0	18.3	100	0	0	4.47	97.04
2010	282	0	0	17.8	100	0	0	4.47	95.86
2010	282	1	0	16.7	100	0	0	4.02	94.53
2010	282	2	0	16.7	100	0	0	5.81	93.27
2010	282	3	0	15.6	100	0	0	4.02	98.32
2010	282	4	0	15	100	0	0	3.58	97.07
2010	282	5	0	14.4	101	0	0	3.58	95.93
2010	282	6	0	15	101	0	0	3.58	95.42
2010	282	7	0	16.7	101	0	88.5	3.13	85.01
2010	282	8	0	18.9	101	0	266.5	2.24	75.54
2010	282	9	0	20.6	101	0	437.5	5.81	64.49
2010	282	10	0	21.1	101	0	577.5	5.81	58.32
2010	282	11	0	22.2	101	0	671	3.58	58.03
2010	282	12	0	22.8	101	0	704.5	7.15	54.89
2010	282	13	0	23.3	101	0	677.5	6.26	54.31
2010	282	14	0	22.8	101	0	590	7.15	52.67
2010	282	15	0	22.8	101	0	449.5	6.71	54.27
2010	282	16	0	22.2	101	0	272.5	7.15	57.59
2010	282	17	0	20.6	101	0	87	6.71	64.04
2010	282	18	0	18.9	101	0	0	4.92	69.88
2010	282	19	0	17.8	101	0	0	3.58	72.66
2010	282	20	0	16.7	101	0	0	4.47	76.15
2010	282	21	0	15.6	101	0	0	4.47	80.13
2010	282	22	0	13.9	101	0	0	4.02	84.01
2010	282	23	0	13.9	101	0	0	4.92	77.94
2010	283	0	0	11.1	101	0	0	2.68	81.16
2010	283	1	0	11.1	101	0	0	2.68	85.3
2010	283	2	0	9.4	101	0	0	2.24	84.49
2010	283	3	0	8.3	101	0	0	0.01	84.29
2010	283	4	0	8.3	101	0	0	0.01	89.27
2010	283	5	0	8.3	101	0	0	0.01	87.18
2010	283	6	0	6.7	101	0	0	0.01	85.52
2010	283	7	0	9.4	101	0	96.5	0.01	73.2
2010	283	8	0	12.8	101	0	284.5	2.68	61.99
2010	283	9	0	14.4	101	0	462.5	2.68	49.44
2010	283	10	0	15.6	101	0	602	2.24	46.62
2010	283	11	0	16.1	101	0	689.5	5.81	47.05
2010	283	12	0	17.2	101	0	714.5	4.47	47.45
2010	283	13	0	18.9	100	0	675	8.94	48.66
2010	283	14	0	18.9	100	0	576	4.92	50.93
2010	283	15	0	20	100	0	428.5	4.92	57.18
2010	283	16	0	20	100	0	251	4.47	68.3
2010	283	17	0	18.9	100	0	74	3.58	79.05
2010	283	18	0	18.3	100	0	0	4.47	84.92
2010	283	19	0	18.3	100	0	0	5.81	86.76
2010	283	20	0	16.7	100	0	0	4.02	88.97
2010	283	21	0	17.8	100	0	0	4.47	96.95
2010	283	22	0	17.2	100	0	0	4.02	98.52
2010	283	23	0	16.1	100	0	0	3.13	99.08
2010	284	0	0	16.7	100	0	0	1.34	100
2010	284	1	0	16.1	100	0	0	2.24	100
2010	284	2	0	14.4	100	0	0	2.68	100
2010	284	3	0	13.9	100	0	0	2.24	100
2010	284	4	0	13.3	100	0	0	1.34	100
2010	284	5	0	14.4	100	0	0	1.34	100
2010	284	6	0	13.9	100	0	0	2.68	100
2010	284	7	0	15.6	100	0	59.5	3.13	91.98
2010	284	8	0	17.2	100	0	186	3.13	87.23
2010	284	9	0	18.9	100	0	392.5	4.02	70.06
2010	284	10	0	20	100	0	559.5	4.47	65.14
2010	284	11	0	21.7	100	0	643.5	4.02	62.22
2010	284	12	0	21.7	100	0	669.5	3.58	61.91
2010	284	13	0	22.8	100	0	634	4.02	63.38
2010	284	14	0	22.2	100	0	406	4.92	64.6
2010	284	15	0	22.8	100	0	316	4.47	67.4
2010	284	16	0	21.1	100	0	227.5	4.47	77.7
2010	284	17	0	20	100	0	61.5	4.92	84.43
2010	284	18	0	18.9	100	0	0	4.47	90.82
2010	284	19	0	19.4	100	0	0	4.92	94.22
2010	284	20	0	18.9	100	1.52	0	4.92	96.98
2010	284	21	0	16.1	100	9.14	0	2.68	100
2010	284	22	0	17.2	100	0.51	0	0.01	100
2010	284	23	0	17.2	100	5.59	0	2.68	100
2010	285	0	0	16.7	100	0.76	0	0.01	100
2010	285	1	0	16.7	100	0	0	3.13	100
2010	285	2	0	16.1	100	0	0	3.13	100
2010	285	3	0	17.2	100	0.25	0	6.71	100
2010	285	4	0	15.6	100	0	0	2.24	100
2010	285	5	0	16.1	100	0	0	4.92	100
2010	285	6	0	16.1	100	0	0	3.58	100
2010	285	7	0	16.1	100	0	61	2.24	100
2010	285	8	0	17.8	100	0	95	3.58	96.5
2010	285	9	0	18.9	100	0	380	4.02	88.43
2010	285	10	0	20.6	100	0	261.5	4.92	80.19
2010	285	11	0	20	100	0	203	4.47	79
2010	285	12	0	20	100	0	234	4.92	78.89
2010	285	13	0	19.4	100	0	357.5	4.92	78.98
2010	285	14	0	18.9	100	0	241.5	4.47	78.02
2010	285	15	0	20	100	0	305	3.13	76.14
2010	285	16	0	19.4	100	0	215.5	2.24	80.21
2010	285	17	0	18.9	100	0	61	4.47	82.31
2010	285	18	0	18.3	100	0	0	3.13	83.1
2010	285	19	0	18.3	100	0	0	3.58	85.41
2010	285	20	0	17.2	101	0	0	6.26	89.24
2010	285	21	0	15.6	101	0	0	4.02	86.16
2010	285	22	0	14.4	101	0	0	5.81	86.68
2010	285	23	0	13.3	101	0	0	4.92	88.67
2010	286	0	0	12.2	101	0	0	4.02	85.58
2010	286	1	0	11.7	101	0	0	3.58	88.95
2010	286	2	0	11.1	101	0	0	4.92	86.95
2010	286	3	0	10	101	0	0	4.47	90.8
2010	286	4	0	10	101	0	0	4.02	88.95
2010	286	5	0	9.4	101	0	0	3.58	93.4
2010	286	6	0	8.9	101	0	0	3.13	92.05
2010	286	7	0	10	101	0	87	4.02	79.31
2010	286	8	0	11.7	101	0	272	2.68	71.01
2010	286	9	0	13.3	101	0	448.5	3.58	64.19
2010	286	10	0	14.4	101	0	589	3.58	55.04
2010	286	11	0	16.1	101	0	677	3.58	50.21
2010	286	12	0	17.2	101	0	704.5	2.68	45.4
2010	286	13	0	17.8	101	0	669.5	3.13	43.99
2010	286	14	0	18.3	101	0	575	0.01	43.22
2010	286	15	0	18.3	101	0	429.5	1.34	43.83
2010	286	16	0	16.7	101	0	249.5	3.58	51.07
2010	286	17	0	15	101	0	68.5	2.68	54.22
2010	286	18	0	13.9	101	0	0	2.24	54.86
2010	286	19	0	13.9	101	0	0	1.34	60.36
2010	286	20	0	13.3	101	0	0	0.01	65.95
2010	286	21	0	12.8	101	0	0	1.34	71.55
2010	286	22	0	12.2	101	0	0	0.01	71.66
